,Unnamed: 0_x,filename,file_size,pixels,prompt_0,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,Unnamed: 0_y,caption,score,compress_rat,scores
754,754,3_1407036731652644864.png,32873,16650,yes,no,yes,no,yes,no,plant,yes,754,three cats sitting on top of a table,0.4156720042228699,4.051957533538162,y
755,755,3_1489230147756519424.png,56582,33750,no,no,no,yes,yes,no,plant,no,755,a woman standing in front of a mural,0.991100013256073,4.771835566081086,y
756,756,3_1549074903193866240.png,59128,34875,yes,no,no,no,no,yes,plants,yes,756,two planes flying in the sky,0.6598032712936401,4.718576647273712,y
757,757,3_1372179700630585345.png,63664,33750,yes,no,no,no,no,yes,plant,yes,757,a museum,0.97584468126297,4.241015330485046,y
758,758,3_1468668415833423873.png,37925,28575,no,yes,no,no,no,yes,plant,yes,758,a boat in the water,0.613365650177002,6.027686222808174,y
759,759,3_1517212827479642113.png,84846,50625,yes,no,no,no,no,no,plant,yes,759,a sculpture in a museum,0.9856144785881042,4.773354076797963,y
760,760,3_1508791459138482183.png,57425,38475,yes,no,no,no,yes,no,plant,no,760,a bird on a branch,0.5310669541358948,5.36003482803657,y
761,761,3_1446820155523313669.png,66948,30600,no,yes,no,no,no,no,plant,no,761,a handwritten letter,0.9732685089111328,3.656569277648324,y
762,762,3_1511766061779230721.png,51091,38025,yes,yes,no,no,no,no,plant,yes,762,an ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant,0.4670248925685882,5.954081932238554,y
763,763,3_1535291028600659969.png,85744,44100,yes,no,no,yes,yes,no,plant,yes,763,a man sitting on a chair,0.8395947813987732,4.114573614480314,y
764,764,3_1400565844049006596.png,42972,25425,no,yes,no,no,no,no,plant,yes,764,a cocktail with lime and mint,0.934407651424408,4.7333147165596205,y
765,765,3_1497213751770165248.png,90041,49050,no,no,no,no,no,no,plant,no,765,a tree with yellow flowers,0.914193630218506,4.358014682200331,y
766,766,3_1453723549353451526.png,49191,29475,yes,no,no,yes,no,no,plant,yes,766,a man standing in front of a sun,0.9997324347496032,4.793559797523938,y
767,767,3_1556248919461531650.png,52493,40500,no,yes,no,yes,no,no,plant,no,767,a man singing into a microphone,0.8424981236457825,6.172251538300345,y
768,768,3_1526565804761808897.png,105770,50625,yes,no,no,yes,yes,yes,plant,yes,768,a man playing a sitar,0.9983308911323548,3.8290630613595535,y
769,769,3_1431678393075081219.png,21844,27000,no,yes,no,no,no,no,plant,yes,769,an old newspaper with a picture of a man on it,0.9258266687393188,9.888298846365135,mb
770,770,3_1555575119740796928.png,39353,27450,yes,no,no,no,no,no,plant,yes,770,a leaf with a black background,0.5382670760154724,5.580260717099078,y
771,771,3_1298938954658516992.png,42300,31950,yes,yes,no,no,no,no,plant,yes,771,a building lit up at night,0.8544462323188782,6.042553191489362,y
772,772,3_1452950815631679498.png,91590,40500,no,no,no,no,no,no,plant,no,772,some flowers in front of a building,0.9658513069152832,3.5375040943334426,y
773,773,3_1374330657032314880.png,69932,50625,no,no,yes,yes,no,no,plant,no,773,a woman in a costume,0.6028633117675781,5.791340159011611,y
774,774,3_1426211248417427456.png,26827,39150,yes,yes,no,no,no,yes,plant,yes,774,a light bulb with the words black inventors new perspectives,0.99997079372406,11.67480523353338,y
775,775,3_1507402507609423880.png,77416,50625,yes,yes,no,yes,no,yes,plants,yes,775,the cover of the book international day of remembrance of the victims and the transatlantic slave,0.9999719858169556,5.231476697323551,y
776,776,3_1541775396995321856.png,28372,35100,yes,no,no,no,yes,no,plant,yes,776,a ball of wood sticks,0.994166135787964,9.897081629775835,y
777,777,3_1468597739428659200.png,72253,50625,yes,no,no,no,yes,yes,plant,yes,777,an old camera on a white surface,0.9977203011512756,5.60530358601027,y
778,778,3_1466169554774769664.png,30591,26100,yes,yes,no,yes,yes,no,plants,yes,778,four men in black and white,0.9990338087081908,6.825536922624301,mb
779,779,3_1403068943942754317.png,58887,33750,yes,no,no,yes,no,no,plant,no,779,a little girl looking at art on a wall,0.9735243320465088,4.5850527281063735,y
780,780,3_1295813229474713600.png,51908,28575,no,no,no,no,yes,no,plant,yes,780,a sun on a blue background,0.9996335506439208,4.403945441935733,y
781,781,3_1130496446145413120.png,77671,50625,no,yes,no,yes,no,no,plant,no,781,a band performing on stage,0.9188637733459472,5.21430134799346,y
782,782,3_1553366749189398528.png,87879,50625,no,no,no,no,no,no,plant,no,782,a plant with flowers in the background,0.9583258032798768,4.608609565425187,y
783,783,3_1530534429839572992.png,66049,33750,yes,no,yes,yes,yes,no,plant,yes,783,a room with many pictures on the wall,0.5475072264671326,4.087874154037154,y
784,784,3_1295375515948322823.png,69817,49725,yes,yes,no,no,no,no,plants,no,784,a pond with water lils,0.0338957533240318,5.697752696334703,y
785,785,3_1503374731734663173.png,60098,38025,no,no,no,yes,yes,no,plant,yes,785,a person holding a small fish,0.4624856114387512,5.06173250357749,y
786,786,3_1253709798538960897.png,55753,36000,yes,no,no,yes,yes,no,plant,yes,786,a man in a suit and tie,0.0004430581466294,5.165641310781482,n
787,787,3_1528754686626504705.png,42613,28575,no,no,no,no,no,no,plant,yes,787,a black hole in the sky,0.9891267418861388,5.36456011076432,y
788,788,3_1541824770290991108.png,57726,28800,no,yes,yes,yes,no,no,plants,no,788,a group of people holding umbrellas,0.1259447187185287,3.991269098846274,y
789,789,3_1381972506681208832.png,27325,27000,no,yes,no,yes,no,no,plant,no,789,a woman in a black jacket,0.571558952331543,7.904849039341262,y
790,790,3_1322574082681065472.png,68255,40950,yes,no,no,yes,no,no,plant,no,790,dracula,0.9950886368751526,4.799648377408248,y
791,791,3_1312418754370904065.png,68714,38250,yes,no,no,yes,yes,no,plants,yes,791,two women sitting on a couch,0.8124966621398926,4.453240969816922,y
792,792,3_1420082491453497344.png,50018,28575,no,yes,no,no,no,no,plant,yes,792,a galaxy with many stars,0.9936110377311708,4.570354672317966,y
793,793,3_1509996283653677064.png,42504,33750,yes,no,no,no,yes,no,neither,yes,793,a room with a red and white display,0.9986924529075624,6.352343308865048,y
794,794,3_1525902334299148288.png,31501,23625,no,no,yes,yes,no,yes,plants,yes,794,an old airplane in a field,0.5302557349205017,5.999809529856195,y
795,795,3_1539654792624148480.png,83532,50625,no,no,no,no,no,no,plants,yes,795,a city with a clock tower in the background,0.3416395783424377,4.848441315902887,n
796,796,3_1436328725931597829.png,62133,33525,yes,yes,no,no,no,no,plant,no,796,a rooster on the cover of a book,0.9941747784614564,4.316546762589928,y
797,797,3_1391812353113485312.png,55536,28575,no,no,yes,yes,no,no,plants,no,797,a group of people sitting in the grass,0.86649489402771,4.116248919619706,y
798,798,3_1356230698777108480.png,40255,26775,no,yes,no,no,no,no,plant,yes,798,a room with purple walls,0.9770328998565674,5.321078126940753,y
799,799,3_1309212566342828032.png,19941,28125,no,no,no,no,no,no,plant,no,799,a computer screen with the text open source access,0.9996967315673828,11.283285692793742,n
800,800,3_1420813961654644736.png,55468,40500,no,no,yes,yes,no,yes,plant,no,800,an airplane with people around it,0.013248368166387,5.841205740246629,y
801,801,3_1298270678366396416.png,37824,35325,yes,no,no,no,yes,no,plant,yes,801,a white sculpture on a black base,0.9997021555900574,7.471446700507614,y
802,802,3_1501239275022692362.png,81122,50625,no,no,no,no,yes,no,plant,yes,802,a monkey hanging on a rope,0.9968872666358948,4.992480461527083,y
803,803,3_1499077078075191297.png,71908,37575,yes,no,yes,yes,yes,no,plants,yes,803,a man with an umbrella,0.3076151609420776,4.180341547532959,y
804,804,3_1480612465859698689.png,54260,31500,yes,yes,no,no,no,yes,plant,yes,804,an airplane in a museum,0.758665144443512,4.644305197198673,y
805,805,3_1283073494725664768.png,22462,22275,no,no,yes,no,yes,no,plant,yes,805,a set of black and white plates,0.9956592321395874,7.933398628795299,y
806,806,3_1556684355434647556.png,34064,37125,no,no,yes,no,no,no,plant,no,806,a bison in the snow,0.993448793888092,8.718882104274307,y
807,807,3_1403073447643815943.png,64443,33750,yes,no,no,yes,no,no,plant,yes,807,a man and woman in a living room,0.3017502725124359,4.189749080582841,y
808,808,3_1461041649900007425.png,46564,33975,yes,yes,no,no,no,no,plant,yes,808,a building,0.1817543506622314,5.8371273945537325,n
809,809,3_1369022398754881537.png,41891,33975,no,yes,yes,yes,no,no,plants,no,809,two women holding signs,0.996501922607422,6.488267169559093,y
810,810,3_1252613806460731402.png,68869,45675,yes,no,no,no,yes,no,plants,no,810,a painting on a yellow background,0.9979819059371948,5.305725362645021,y
811,811,3_1527258040264708100.png,30288,26550,no,yes,no,yes,no,no,plant,no,811,two women smiling and one smiling,0.0092991068959236,7.0126782884310614,y
812,812,3_1525457832191082496.png,16449,28575,no,no,no,no,no,no,plant,no,812,the earth optimism logo,0.9999347925186156,13.897501367864308,y
813,813,3_1538492818116714499.png,75424,40500,no,yes,yes,yes,no,no,plants,no,813,a group of people standing together,0.2025352269411087,4.295714891811625,y
814,814,3_1542601081716297728.png,58902,28575,yes,yes,no,yes,yes,no,plant,yes,814,a group of people with their hands up in the air,0.0014363005757331,3.88102271569726,n
815,815,3_1488899199739600900.png,92934,50625,yes,no,no,yes,no,yes,plant,yes,815,a man standing next to a telescope,0.9992945194244384,4.357931435212086,y
816,816,3_1351919173350383620.png,42991,29025,no,yes,no,no,no,no,plant,no,816,a ticket for president,0.999846339225769,5.401130469167965,y
817,817,3_1499386627147325441.png,87861,50625,no,no,yes,no,no,no,plant,no,817,a building with a clock on top of it,0.3213440477848053,4.60955372690955,y
818,818,3_1428512221764726793.png,59194,39825,yes,no,yes,no,no,no,plant,yes,818,a large room with a lot of windows,0.9586153626441956,5.382302260364226,y
819,819,3_1520024044145422338.png,41215,37350,no,no,yes,yes,no,no,plant,no,819,a man in a white shirt and black pants,0.0246092993766069,7.249787698653403,y
820,820,3_1344301359261249537.png,85428,38025,no,yes,no,yes,no,no,plants,yes,820,a man walking down the street,0.1717017143964767,3.5608933839022336,y
821,821,3_1532361864780333058.png,32168,28575,no,yes,no,yes,no,no,plant,no,821,"a blue background with the words, smithsonian summer sessions for teachers inspiring civic engagement",0.9999831914901732,7.106441183785128,y
822,822,3_1438535658826518531.png,60123,33975,yes,yes,yes,yes,no,yes,plant,no,822,a man walking down a street,0.6529192328453064,4.520732498378324,y
823,823,3_1487183734096941062.png,63957,28575,yes,no,yes,yes,yes,no,plant,no,823,people walking in the snow,0.8757167458534241,3.5742764670012663,y
824,824,3_1394732388404453379.png,15316,28575,no,no,no,no,yes,no,plant,yes,824,a handbag with a picture of a dog on it,0.6184185743331909,14.925568033429094,y
825,825,3_1557019423227219972.png,85571,50625,yes,yes,yes,no,no,no,plants,yes,825,a group of fish,0.6667700409889221,4.732911850977551,y
826,826,3_1424453330852589576.png,19384,28575,no,no,no,no,yes,no,plant,yes,826,the crab nebula,0.7029218673706055,11.79323153115972,y
827,827,3_1475584345586946048.png,77414,47025,yes,yes,no,yes,no,yes,plant,yes,827,a man sitting at a desk,0.8196967244148254,4.859586121373395,y
828,828,3_1554934133469564928.png,16235,46800,yes,no,yes,yes,no,no,plant,no,828,a woman with short hair,0.3247219920158386,23.061287342161997,y
829,829,3_1425210449788866566.png,63812,30600,no,no,no,yes,yes,no,plant,no,829,a building with people walking around it,0.5394546389579773,3.8362690403058988,y
830,830,3_1250096770727714817.png,58483,29250,yes,no,yes,no,no,no,plant,yes,830,a white flower on a blue background,0.9967682361602784,4.001162731050049,y
831,831,3_1524864388326473742.png,59566,33750,yes,yes,no,yes,no,no,plants,yes,831,a woman looking at a display,0.9459913969039916,4.532787160460665,y
832,832,3_1449043337802133515.png,38326,25425,yes,no,no,yes,yes,no,plant,no,832,a woman with glasses and a colorful background,0.9994142055511476,5.307102228252361,y
833,833,3_1394996271321071619.png,52734,28575,no,no,no,no,no,no,plant,yes,833,some scissors and some tape,0.993425726890564,4.334964159745136,y
834,834,3_1542866373264740356.png,62927,33750,yes,yes,no,no,no,no,plant,yes,834,a museum display with many different items,0.9645513892173768,4.290686033022391,y
835,835,3_1492893276633907205.png,86695,50625,no,no,no,no,no,no,flowers,no,835,some white flowers in the ground,0.9946006536483764,4.671549685679682,y
836,836,3_1557443873172905984.png,43450,40500,no,no,yes,yes,no,no,plant,no,836,an old building with people walking around it,0.8897234201431274,7.4568469505178365,y
837,837,3_1428706721392955392.png,39394,38475,no,yes,no,no,no,yes,plant,no,837,a website page with a number of different items,0.7012492418289185,7.813372594811392,y
838,838,3_1550176648603074565.png,52885,33750,no,no,no,yes,yes,no,plant,no,838,a woman on a boat,0.6943492293357849,5.105417415146071,y
839,839,3_1189931252847202304.png,126213,50175,yes,yes,no,no,no,no,plants,yes,839,a red and white painting,0.984392523765564,3.1803380000475387,y
840,840,3_1496575997336076294.png,119236,50625,no,no,no,no,no,no,tree,no,840,a tree with blue needles,0.9992021918296814,3.39662518031467,y
841,841,3_1322937149432451077.png,65012,34200,no,no,no,no,no,no,plant,no,841,a church in a city,0.5257710814476013,4.208453823909432,y
842,842,3_1518922957132808193.png,35757,28575,yes,no,no,no,yes,no,plant,yes,842,a collection of jewelry,0.9653811454772948,6.393153788069469,y
843,843,3_1371808983296671746.png,44293,25425,yes,yes,no,yes,no,no,plant,yes,843,a flower with a quote on it,0.7490386366844177,4.592147743435757,mb
844,844,3_1483474223905402884.png,49964,42300,no,yes,no,no,no,no,plant,no,844,a certificate with a seal on it,0.9989738464355468,6.7728764710591625,y
845,845,3_1480556126940893187.png,31379,41175,no,no,no,no,no,no,plant,yes,845,a skull and a skull,0.9910417199134828,10.49746645845948,y
846,846,3_1385595300576960519.png,63598,40500,yes,yes,no,yes,no,no,plant,no,846,the national book festival,0.999674916267395,5.094499827038586,y
847,847,3_1543607097916530694.png,34994,24975,no,no,no,no,no,yes,plant,yes,847,a yellow plane in a hangar,0.999123513698578,5.709550208607189,y
848,848,3_1440288317807861768.png,81425,50625,yes,yes,no,yes,yes,no,plants,no,848,a group of people in a field,0.1360311210155487,4.973902364138778,y
849,849,3_1493620135835406341.png,31070,23175,no,no,yes,yes,no,no,plant,no,849,a group of people sitting in a room,0.5259762406349182,5.967170904409398,y
850,850,3_1529077293993365504.png,30288,26550,no,yes,no,yes,no,no,plant,no,850,two women smiling and one smiling,0.0092991068959236,7.0126782884310614,mb
851,851,3_1384188957991202826.png,52136,25425,yes,no,no,yes,no,yes,plant,yes,851,a man working on a boat,0.9325055480003356,3.9013349700782567,y
852,852,3_1484150394670370816.png,59614,38025,yes,yes,no,no,yes,yes,plant,yes,852,a building in the snow,0.970210611820221,5.102828194719361,y
853,853,3_1487468227278131204.png,89440,40725,no,no,no,no,no,no,plants,yes,853,some flowers in a garden,0.5886796116828918,3.642665474060823,y
854,854,3_1540084841198362625.png,99694,50625,no,yes,no,yes,no,yes,plants,yes,854,a group of people standing around a table,0.7642197608947754,4.062431038979277,mb
855,855,3_1554150033985097729.png,46160,38025,yes,no,no,no,yes,no,plant,yes,855,a pair of boots with colorful paint on them,0.9998575448989868,6.590121317157712,y
856,856,3_1509534179641499651.png,51456,33975,yes,no,no,no,no,no,plant,yes,856,a mana in the water,0.7513468265533447,5.282182835820896,y
857,857,3_1221079037130498048.png,51449,34200,yes,yes,yes,yes,yes,yes,plant,yes,857,a person in a room,0.0242825429886579,5.317887616863302,mb
858,858,3_1357804448219885570.png,49076,38025,yes,no,no,no,no,yes,plant,yes,858,a pair of scissors and a piece of fabric,0.909723937511444,6.19854918901296,y
859,859,3_1554251633613209603.png,56640,32175,no,no,no,no,no,yes,plant,yes,859,a plane flying over the desert,0.9593616127967834,4.544491525423729,y
860,860,3_1313654908583849984.png,50602,28575,yes,no,no,no,yes,no,plant,yes,860,a man with a knife in his hand,0.077106274664402,4.517607999683807,n
861,861,3_1243922821073551362.png,40028,33075,yes,no,no,no,yes,no,plant,yes,861,a cat on a black background,0.7939614653587341,6.610372739082642,y
862,862,3_1384132221007654916.png,48314,28575,yes,yes,no,yes,yes,no,plant,yes,862,a man wearing a mask and holding a laptop,0.998764157295227,4.731547791530406,n
863,863,3_1483198034355785730.png,25380,28575,yes,yes,yes,yes,no,no,plants,no,863,a group of women in different poses,0.1051345244050026,9.00709219858156,mb
864,864,3_1557357247310749700.png,86666,37800,yes,no,no,no,yes,no,plants,yes,864,a building with a circular sculpture in front of it,0.9941890239715576,3.4892576096739205,y
865,865,3_1480944662605090821.png,34316,26550,yes,yes,no,yes,no,no,plant,no,865,a group of people standing in a room,0.2792630195617676,6.189532579554727,y
866,866,3_1547253800125300736.png,50162,29925,yes,no,no,no,yes,no,plants,no,866,a painting of a beach,0.9647984504699708,4.772536980184203,y
867,867,3_1542596837831544832.png,5075,16425,no,yes,no,no,no,no,plants,no,867,the logo for the snc church,0.9996834993362428,25.891625615763548,n
868,868,3_1533781718158696449.png,44610,22725,no,no,no,yes,no,no,plant,no,868,a classroom,0.719916820526123,4.0753194351042366,y
869,869,3_1475466730902282244.png,30930,28575,no,yes,no,yes,no,no,plant,no,869,a book cover with a picture of people,0.9479088187217712,7.3908826382153245,y
870,870,3_1448662819713343491.png,35250,28575,no,no,no,no,no,no,plant,yes,870,a black hole in the sky,0.9667581915855408,6.485106382978723,mb
871,871,3_1555535593416933376.png,64972,50625,yes,no,no,no,no,no,plant,no,871,a flower on a piece of paper,0.9158976078033448,6.233454411130949,y
872,872,3_1235592229193842689.png,13582,25425,yes,no,no,no,yes,yes,plant,yes,872,a radio on a white surface,0.9925313591957092,14.975703136504197,n
873,873,3_1204076718157266944.png,67798,38025,yes,no,no,no,no,no,plant,yes,873,a room with a large window,0.7555683255195618,4.486858019410602,n
874,874,3_1552987548842135554.png,36907,40950,no,yes,yes,yes,yes,no,plant,no,874,a city street with buildings,0.2270944267511367,8.876364917224375,n
875,875,3_1502302464384585734.png,59601,33750,yes,yes,no,yes,yes,no,plant,yes,875,a person in an orange outfit,0.9674344062805176,4.530125333467559,mb
876,876,3_1437390935638216705.png,39144,26550,yes,no,no,no,yes,no,plant,yes,876,two stuffed animals in a pool,0.9862647652626038,5.4261189454322505,n
877,877,3_1303763524779257856.png,67657,33750,yes,no,no,yes,no,yes,plant,yes,877,a man working on a computer,0.7157440781593323,3.9907178858063466,n
878,878,3_1328431931726458880.png,65882,33525,yes,no,no,yes,yes,no,plant,no,878,a stamp with the image of a native man,0.9997240900993348,4.07091466561428,y
879,879,3_1364307307203604482.png,46015,40500,no,no,yes,no,yes,no,trees,no,879,a forest with trees in the background,0.8335256576538086,7.041182223188091,y
880,880,3_1328764300593225730.png,43833,30600,no,no,no,yes,yes,no,plant,yes,880,people on a beach with an umbrella,0.8494723439216614,5.5848333447402645,y
881,881,3_1333833909445029889.png,48926,25425,yes,yes,no,no,yes,no,plant,no,881,a brain with the words thank for your support,0.99850332736969,4.157298777745984,n
882,882,3_1416016456668614658.png,84933,44325,yes,no,no,no,yes,no,plant,yes,882,a bird on a table,0.9078125953674316,4.175055632086468,y
883,883,3_1324470313527222272.png,24668,26550,no,yes,no,yes,no,no,plant,no,883,a man in a suit and tie,0.0114355105906724,8.610345386735853,mb
884,884,3_1234878175210954753.png,71750,34875,yes,no,no,yes,yes,yes,flowers,yes,884,a field of red flowers,0.9587877988815308,3.8885017421602788,n
885,885,3_1335967810435117057.png,27985,28350,yes,no,no,no,no,no,plants,no,885,boats in the water,0.3033649623394012,8.104341611577631,y
886,886,3_1442157380158906370.png,99590,50625,yes,yes,no,yes,yes,no,plants,no,886,a woman standing in front of a garden,0.8830797672271729,4.066673360779195,n
887,887,3_1501219547654754305.png,54990,37125,yes,yes,no,yes,no,no,plant,yes,887,a poster for the international women's day,0.9976556301116944,5.400981996726678,y
888,888,3_1515361129777696769.png,57902,38025,yes,no,no,yes,no,yes,plant,yes,888,a person in a room with a camera,0.9618299007415771,5.253704535249214,mb
889,889,3_1522289507814494208.png,36434,38025,yes,no,no,no,no,yes,plant,yes,889,an electric motor,0.2679679095745086,8.349344019322611,y
890,890,3_1501928308929282051.png,55903,26550,yes,yes,no,no,yes,no,plant,yes,890,birds and flowers on a tree,0.5227835774421692,3.7994383127918,y
891,891,3_1537155493180882945.png,73407,42750,no,yes,no,no,no,no,plant,no,891,a drawing on a piece of paper,0.9265431761741638,4.658956230332257,y
892,892,3_1473661687551205383.png,48034,40500,yes,no,yes,yes,yes,no,plant,no,892,a woman in a dress,0.6665597558021545,6.745222134321522,y
893,893,3_1537899136313225219.png,95039,38025,yes,no,no,no,yes,no,plant,yes,893,a painting with many different colors,0.7859575748443604,3.200791254116731,y
894,894,3_1400156698908631040.png,50835,33075,no,no,yes,yes,no,no,plant,no,894,a group of people sitting at a bar,0.8946977257728577,5.205075243434641,y
895,895,3_1515096697138995223.png,86824,45000,no,no,no,no,yes,no,plant,yes,895,a baseball jersey on display,0.9948205947875975,4.1463189901409745,y
896,896,3_1513964297243795457.png,39852,28575,no,no,no,yes,yes,no,plant,yes,896,a person holding a small animal,0.9472694396972656,5.736224028906956,mb
897,897,3_1337498316087701504.png,75913,33300,no,no,no,yes,no,no,plants,yes,897,a group of people fishing in a river,0.7470216751098633,3.5092803604125775,y
898,898,3_1357397192424755201.png,71433,39825,no,no,yes,yes,no,no,plant,no,898,a man and a woman working together,0.8103008270263672,4.460123472344715,y
899,899,3_1555530497383493632.png,119807,49050,no,yes,no,yes,yes,no,trees,yes,899,a girl in the woods,0.9247658252716064,3.275267722253291,y
900,900,3_1554133495059861504.png,42454,50625,yes,yes,no,no,yes,no,plant,yes,900,a woman's red jacket,0.9284817576408386,9.539737127243605,y
901,901,3_1467673967485927427.png,28775,25425,yes,yes,no,yes,no,no,plant,no,901,a man in a suit and tie,0.0093151945620775,7.06863596872285,y
902,902,3_1445424265185144832.png,32393,33975,no,no,no,no,yes,no,plant,yes,902,a bottle of beer on a table,0.8610032200813293,8.390701694810607,y
903,903,3_1450109937221255169.png,68786,48600,yes,no,yes,yes,no,no,plant,no,903,a group of people painting,0.8679091334342957,5.652312970662635,y
904,904,3_1450930446926233608.png,62663,35100,yes,no,no,no,yes,no,plants,yes,904,a red brick building,0.7192820310592651,4.481113256626718,y
905,905,3_1557754465574338560.png,51433,28575,yes,yes,no,no,no,no,plant,yes,905,a nebula in the sky,0.9783158302307128,4.444617269068497,y
906,906,3_1552730782007005184.png,49241,38700,no,no,yes,no,yes,no,plant,no,906,an elephant in a book,0.8812595009803772,6.287443390670377,y
907,907,3_1513858227766796288.png,51853,28575,yes,no,no,yes,yes,yes,plant,yes,907,a machine with gears on it,0.7549466490745544,4.408616666345245,y
908,908,3_1497668040279928833.png,44167,50625,yes,no,no,no,yes,no,plant,yes,908,a building made out of paper,0.9849990010261536,9.169742115153849,y
909,909,3_1449042885681221637.png,93963,38025,no,no,no,no,yes,no,plants,no,909,a tree and some yellow flowers,0.9942507743835448,3.2374445260368443,y
910,910,3_1521946408307286016.png,28038,25425,no,yes,yes,yes,no,no,plant,yes,910,a woman in black and white,0.1289804875850677,7.2544404023111495,y
911,911,3_1414585826537844741.png,56122,40500,no,no,yes,yes,no,no,plants,no,911,a group of men sitting on steps,0.9827690720558168,5.773137094187662,y
912,912,3_1410660734313414656.png,69674,32850,yes,no,no,yes,yes,no,plant,no,912,a stamp with a woman reading a book,0.9998206496238708,3.771851766799667,y
913,913,3_1425434419150589955.png,64603,28575,yes,no,no,no,yes,no,plant,yes,913,a circle with many colors,0.9944868683815002,3.538535362134885,y
914,914,3_1503399310209302531.png,56077,26550,yes,yes,no,no,yes,no,plants,yes,914,birds and flowers with a purple background,0.9983015060424804,3.7876491253098417,y
915,915,3_1384540722754371586.png,67649,39600,no,no,yes,yes,yes,no,plant,no,915,a group of people in a room,0.584082841873169,4.682996053156735,y
916,916,3_1503762040309100559.png,51847,33750,yes,yes,no,yes,no,no,plant,no,916,a woman in a blue dress,0.5891515016555786,5.207630142534766,mb
917,917,3_1306318952813924352.png,13740,28575,no,no,no,no,no,no,plant,no,917,a dog's paw on a piece of paper,0.99928879737854,16.637554585152838,y
918,918,3_1545393767233966080.png,14161,19350,no,yes,no,no,no,no,plant,yes,918,the smithsonian national education summit,0.9999643564224244,10.931431396087847,y
919,919,3_1546585178302185472.png,42821,37350,no,no,yes,yes,no,no,plant,no,919,a man with a mustache,0.4804826378822326,6.977884682749118,y
920,920,3_1414706318326345732.png,77922,40500,yes,no,yes,yes,yes,no,plant,yes,920,a person walking through a tunnel,0.0347263440489769,4.158004158004158,n
921,921,3_1309161343539437571.png,44515,27000,no,no,no,no,no,no,plant,no,921,a leather business card holder,0.8518407940864563,4.8522969785465575,y
922,922,3_1543340237161652224.png,13998,50400,no,no,yes,yes,no,no,plant,no,922,a person in the fog,0.9303016066551208,28.804114873553363,n
923,923,3_1456287045798666242.png,45601,28575,no,no,no,yes,no,no,plants,no,923,a group of people standing in front of the washington monument,0.9981302618980408,5.013047959474573,y
924,924,3_1527016204115795968.png,61565,36225,yes,no,yes,yes,no,no,plant,no,924,a woman sitting at a table,0.3325089514255523,4.707220011370096,mb
925,925,3_1530594845248655360.png,65357,33750,yes,no,no,yes,no,no,plants,yes,925,a group of people sitting around a table,0.5818372368812561,4.131156570834035,y
926,926,3_1479090514817388545.png,69135,33750,no,no,yes,yes,yes,no,plant,no,926,a group of people standing around a table,0.6248234510421753,3.9054024734215664,y
927,927,3_1460984079101407240.png,59254,50625,yes,no,no,no,no,no,plant,no,927,a book with the title blueprint for a world revolution,0.9998799562454224,6.8349816046174094,y
928,928,3_1443212240002367491.png,68007,32850,yes,no,no,yes,yes,no,plant,no,928,a stamp with a woman reading a book,0.9998223185539246,3.8643080859323304,y
929,929,3_1541414202925060097.png,52234,34425,no,no,no,no,no,no,plant,no,929,a book with red flowers on it,0.9988319277763368,5.272427920511544,y
930,930,3_1444014408976502795.png,57376,39600,yes,no,yes,yes,no,yes,plants,no,930,two people in front of a painting,0.908424198627472,5.521472392638037,y
931,931,3_1432421624314318849.png,111832,50625,yes,no,no,no,yes,no,plants,no,931,a map with watercolors,0.9954687356948853,3.6215036840975747,y
932,932,3_1484148960876969990.png,46600,33750,no,no,yes,no,no,no,plant,yes,932,a bison and a baby bison,0.9940072298049928,5.793991416309013,y
933,933,3_1365332752258785293.png,47795,38250,no,no,yes,yes,no,no,plant,no,933,a man with glasses and a book,0.9940087795257568,6.402343341353698,y
934,934,3_1389199334361677827.png,49191,29475,yes,no,no,yes,no,no,plant,yes,934,a man standing in front of a sun,0.9997324347496032,4.793559797523938,y
935,935,3_1522290206208143365.png,66935,33975,yes,no,no,no,yes,no,plants,yes,935,a book with many different designs,0.9946370720863342,4.060655860162845,mb
936,936,3_1453119524384002050.png,24561,26550,no,no,no,yes,no,no,plant,no,936,the cover of a book with a woman in sunglasses,0.997359812259674,8.647856357640162,y
937,937,3_1525491361641811970.png,40444,24075,yes,yes,no,yes,no,no,plant,no,937,a stamp with a picture of a woman,0.9596567153930664,4.762140243299377,y
938,938,3_1523286730761289729.png,80572,37800,no,no,yes,yes,no,no,plant,no,938,a group of people on a boat,0.6401963233947754,3.7531648711711263,n
939,939,3_1357731907124031490.png,51366,36450,no,no,yes,yes,no,no,plant,no,939,a man and woman sitting on a bench,0.2422572523355484,5.676906903399136,n
940,940,3_1471522148627980289.png,42903,40050,no,yes,no,no,no,no,plant,no,940,a man in a suit and tie,0.0019437049049884,7.4680092301237675,n
941,941,3_1482065938409209862.png,49460,28575,no,yes,no,no,yes,no,plant,yes,941,two leopards on top of a rock,0.9228330850601196,4.62191670036393,y
942,942,3_1243973123361452033.png,76760,33975,no,no,no,yes,yes,no,plants,yes,942,three people standing under an umbrella,0.9069673418998718,3.5409067222511723,y
943,943,3_1525529878937931782.png,48428,40500,yes,no,no,no,yes,no,plant,yes,943,an apple on a table,0.1606722772121429,6.690344428842818,n
